city,city_ascii,lat,lng,country,iso2,admin_name
Dūbacherla,Dubacherla,16.9116,81.3569,India,IN,Andhra Pradesh
Banbhāg,Banbhag,25.7919,87.414,India,IN,Bihar
Rāe Bareli,Rae Bareli,26.2236,81.2403,India,IN,Uttar Pradesh
Lonāvale,Lonavale,18.7481,73.4072,India,IN,Maharashtra
Kottukal,Kottukal,8.8833,76.9,India,IN,Kerala
Pālepalli,Palepalli,12.5667,78.3071,India,IN,Tamil Nadu
Op,Op,25.2092,85.3019,India,IN,Bihar
Tarūr,Tarur,10.6722,76.4694,India,IN,Kerala
Eravattūr,Eravattur,11.5833,75.7333,India,IN,Kerala
Ponnāda,Ponnada,18.2536,83.9012,India,IN,Andhra Pradesh
Meiti,Meiti,24.2477,94.3031,India,IN,Manipur
Bhirua,Bhirua,25.8509,86.3319,India,IN,Bihar
Mahiari,Mahiari,22.59,88.24,India,IN,West Bengal
Barwān,Barwan,23.9379,87.935,India,IN,West Bengal
Gorāya,Goraya,31.1241,75.7724,India,IN,Punjab
Bharanikāvu Tekku,Bharanikavu Tekku,9.1847,76.5446,India,IN,Kerala
Kandakkadava,Kandakkadava,9.7,76.3,India,IN,Kerala
Ommangi,Ommangi,17.2597,82.2236,India,IN,Andhra Pradesh
Sūrat,Surat,21.1702,72.8311,India,IN,Gujarat
Sāhar,Sahar,26.5408,85.859,India,IN,Bihar
Pālghāt,Palghat,10.775,76.651,India,IN,Kerala
Chegūr,Chegur,17.1758,78.2298,India,IN,Telangana
Bariariya Tola Rājpur,Bariariya Tola Rajpur,26.4567,84.7043,India,IN,Bihar
Kurichedu,Kurichedu,15.9,79.5833,India,IN,Andhra Pradesh
Kānp,Kanp,25.8337,86.7402,India,IN,Bihar
Chāmrājnagar,Chamrajnagar,11.926,76.9402,India,IN,Karnataka
Sonāimukh,Sonaimukh,24.7333,92.8903,India,IN,Assam
Nāranda,Naranda,19.7739,79.1365,India,IN,Maharashtra
Tuminkatti,Tuminkatti,14.4131,75.6206,India,IN,Karnataka
Kothanūru,Kothanuru,16.0022,81.0417,India,IN,Andhra Pradesh
Ankalgi,Ankalgi,16.0333,74.7,India,IN,Karnataka
Mangapet,Mangapet,18.25,80.52,India,IN,Telangana
Chimthāna,Chimthana,21.18,74.69,India,IN,Maharashtra
Sohāna,Sohana,30.6833,76.7,India,IN,Punjab
Marjampād,Marjampad,16.592,79.908,India,IN,Andhra Pradesh
Sujnipur,Sujnipur,23.9667,71.8167,India,IN,Gujarat
Suroth,Suroth,26.8098,77.147,India,IN,Rajasthan
Bāzidpur Madhaul,Bazidpur Madhaul,25.5236,85.4572,India,IN,Bihar
Hudli,Hudli,15.88,74.56,India,IN,Karnataka
Gadwāl,Gadwal,16.23,77.8,India,IN,Telangana
Pīrbahora,Pirbahora,28.364,79.415,India,IN,Uttar Pradesh
Kaithinia,Kaithinia,26.2317,86.2817,India,IN,Bihar
Sivandipuram,Sivandipuram,8.7811,77.3428,India,IN,Tamil Nadu
Mūnak,Munak,29.5203,76.8401,India,IN,Haryana
Sikka,Sikka,22.4244,69.842,India,IN,Gujarat
Bareja,Bareja,22.85,72.5833,India,IN,Gujarat
Mandi Bamora,Mandi Bamora,24.08,78.08,India,IN,Madhya Pradesh
Bhaluhār,Bhaluhar,24.82,84.65,India,IN,Bihar
Rankhandi,Rankhandi,29.6167,77.65,India,IN,Uttar Pradesh
Asarganj,Asarganj,25.15,86.68,India,IN,Bihar
Tadas,Tadas,15.1333,75.1167,India,IN,Karnataka
Shri Mahāvīrji,Shri Mahavirji,26.6833,76.9167,India,IN,Rajasthan
Acharipallam,Acharipallam,8.17,77.3698,India,IN,Tamil Nadu
Orai,Orai,25.98,79.47,India,IN,Uttar Pradesh
Nārāyankher,Narayankher,18.0333,77.7833,India,IN,Telangana
Devrukh,Devrukh,17.065,73.6158,India,IN,Maharashtra
Bhargaon,Bhargaon,26.075,87.1483,India,IN,Bihar
Kalanjūr,Kalanjur,9.1167,76.85,India,IN,Kerala
Kathua,Kathua,32.3694,75.5254,India,IN,Jammu and Kashmīr
Sabalpur,Sabalpur,25.6053,85.1835,India,IN,Bihar
Navadwīp,Navadwip,23.42,88.37,India,IN,West Bengal
Panruti,Panruti,11.77,79.55,India,IN,Tamil Nadu
Jhitkahiyā,Jhitkahiya,26.786,84.8858,India,IN,Bihar
Alawandi,Alawandi,15.2303,75.9801,India,IN,Karnataka
Gurh,Gurh,24.5026,81.5004,India,IN,Madhya Pradesh
Bhīmavaram,Bhimavaram,16.543,81.523,India,IN,Andhra Pradesh
Rājnagar,Rajnagar,24.8893,79.9118,India,IN,Madhya Pradesh
Kotli Ablu,Kotli Ablu,30.3504,74.7868,India,IN,Punjab
Khetia,Khetia,21.6712,74.5853,India,IN,Maharashtra
Sirvel,Sirvel,15.321,78.5344,India,IN,Andhra Pradesh
Kundal,Kundal,25.762,86.2081,India,IN,Bihar
North Lakhimpur,North Lakhimpur,27.2414,94.1056,India,IN,Assam
Harnaut,Harnaut,25.3694,85.5319,India,IN,Bihar
Mauli,Mauli,30.699,76.693,India,IN,Punjab
Nilaiyūr,Nilaiyur,9.8572,78.0598,India,IN,Tamil Nadu
Kongnolli,Kongnolli,16.42,74.58,India,IN,Karnataka
Killimangalam,Killimangalam,10.7167,76.35,India,IN,Kerala
Dukli,Dukli,22.3,79.4833,India,IN,Madhya Pradesh
Athni,Athni,16.73,75.07,India,IN,Karnataka
Bamora,Bamora,24.0554,78.0893,India,IN,Madhya Pradesh
Wārāseonī,Waraseoni,21.7647,80.0494,India,IN,Madhya Pradesh
Baro,Baro,25.4487,85.9924,India,IN,Bihar
Bamaiya Harlāl,Bamaiya Harlal,25.6664,85.8802,India,IN,Bihar
Pudu,Pudu,12.8667,74.9673,India,IN,Karnataka
Rāikal,Raikal,18.9,78.8,India,IN,Telangana
Purushottampur,Purushottampur,19.5202,84.8851,India,IN,Odisha
Bāg,Bag,22.359,74.7905,India,IN,Madhya Pradesh
Udumanthala,Udumanthala,12.2333,75.4667,India,IN,Kerala
Kaglipur,Kaglipur,12.8006,77.5082,India,IN,Karnataka
Nanthankulam,Nanthankulam,8.3331,77.8442,India,IN,Tamil Nadu
Satghara,Satghara,26.3977,86.1678,India,IN,Bihar
Kudūru,Kuduru,13.111,77.1479,India,IN,Karnataka
Birnagar,Birnagar,25.9785,87.111,India,IN,Bihar
Pīlibhīt,Pilibhit,28.6267,79.8058,India,IN,Uttar Pradesh
Ayyāmpettai,Ayyampettai,10.8971,79.1915,India,IN,Tamil Nadu
Rāsivarai Tottam,Rasivarai Tottam,9.9639,77.1,India,IN,Tamil Nadu
Rewāri,Rewari,28.1833,76.6167,India,IN,Haryana
Bīr,Bir,18.99,75.76,India,IN,Maharashtra
Marānchi,Maranchi,25.3544,85.9919,India,IN,Bihar
Ervādi,Ervadi,9.2082,78.7101,India,IN,Tamil Nadu
Rājbalhāi,Rajbalhai,22.7758,88.0054,India,IN,West Bengal
Sihāli Jāgīr,Sihali Jagir,28.7997,78.2628,India,IN,Uttar Pradesh
Sompeta,Sompeta,18.93,84.6,India,IN,Andhra Pradesh
Dighaun,Dighaun,25.5549,86.8097,India,IN,Bihar
Ponnūru,Ponnuru,16.0667,80.5667,India,IN,Andhra Pradesh
Ujre,Ujre,12.9961,75.3248,India,IN,Karnataka
Hazāribāgh,Hazaribagh,23.98,85.35,India,IN,Jharkhand
Koini,Koini,26.4226,84.5147,India,IN,Bihar
Dahibhāt Mādhopur,Dahibhat Madhopur,26.2763,86.0847,India,IN,Bihar
Chopadandi,Chopadandi,18.5833,79.1667,India,IN,Telangana
Mohanūr,Mohanur,11.0594,78.1397,India,IN,Tamil Nadu
Phagu,Phagu,26.95,88.7,India,IN,West Bengal
Dhamsāin,Dhamsain,26.0938,86.2541,India,IN,Bihar
Sakardih,Sakardih,25.228,85.3546,India,IN,Bihar
Alagarai,Alagarai,10.9826,78.3891,India,IN,Tamil Nadu
Koheda,Koheda,18.1709,79.0934,India,IN,Telangana
Kotdwāra,Kotdwara,29.75,78.53,India,IN,Uttarakhand
Kurumbapālaiyam,Kurumbapalaiyam,11.1053,76.9217,India,IN,Tamil Nadu
Vinukonda,Vinukonda,16.05,79.75,India,IN,Andhra Pradesh
Hatti,Hatti,16.1984,76.6604,India,IN,Karnataka
Tonk,Tonk,26.1505,75.79,India,IN,Rajasthan
Usgao,Usgao,15.4333,74.0667,India,IN,Goa
Chegurumomadi,Chegurumomadi,18.2361,79.1974,India,IN,Telangana
Elamāttūr,Elamattur,9.4167,76.7,India,IN,Kerala
Sātulūru,Satuluru,16.2541,80.1214,India,IN,Andhra Pradesh
Nunna,Nunna,16.5788,80.6841,India,IN,Andhra Pradesh
Desavilakku,Desavilakku,11.6476,77.967,India,IN,Tamil Nadu
Mahālandi,Mahalandi,24.0738,88.1214,India,IN,West Bengal
Chettināyakkanpatti,Chettinayakkanpatti,10.394,77.9754,India,IN,Tamil Nadu
Lakhnādon,Lakhnadon,22.6005,79.6009,India,IN,Madhya Pradesh
Pāchora,Pachora,20.67,75.35,India,IN,Maharashtra
Aikaranad,Aikaranad,10.0002,76.455,India,IN,Kerala
Phillaur,Phillaur,31.03,75.78,India,IN,Punjab
Guru Har Sahāi,Guru Har Sahai,30.7086,74.4041,India,IN,Punjab
Bārnia,Barnia,23.7311,88.4329,India,IN,West Bengal
Veppattūr,Veppattur,11.0154,79.4344,India,IN,Tamil Nadu
Khathjari,Khathjari,24.7046,81.9891,India,IN,Madhya Pradesh
Hāvi Bhauār,Havi Bhauar,26.1091,86.1059,India,IN,Bihar
Dhuburi,Dhuburi,26.02,90.0,India,IN,Assam
Chilkūru,Chilkuru,16.9611,79.9125,India,IN,Telangana
Gālivedu,Galivedu,14.0333,78.5,India,IN,Andhra Pradesh
Kakching,Kakching,24.6085,94.0029,India,IN,Manipur
Makronia,Makronia,23.8476,78.799,India,IN,Madhya Pradesh
Tiptūr,Tiptur,13.26,76.48,India,IN,Karnataka
Silvārpatti,Silvarpatti,10.4473,77.9086,India,IN,Tamil Nadu
Kotanchēri,Kotancheri,11.4719,75.969,India,IN,Kerala
Erumād,Erumad,11.5681,76.2608,India,IN,Tamil Nadu
Ismailpur,Ismailpur,25.3113,87.127,India,IN,Bihar
Ajaigarh,Ajaigarh,24.8988,80.2592,India,IN,Madhya Pradesh
Kōtekāra,Kotekara,12.7929,74.8722,India,IN,Karnataka
Ikkarai Boluvāmpatti,Ikkarai Boluvampatti,10.9669,76.7996,India,IN,Tamil Nadu
Mahesh Khunt,Mahesh Khunt,25.45,86.6333,India,IN,Bihar
Mandsaur,Mandsaur,24.03,75.08,India,IN,Madhya Pradesh
Kesath,Kesath,25.4208,84.2414,India,IN,Bihar
Vārapatti,Varapatti,10.0167,76.6167,India,IN,Kerala
Kabbūr,Kabbur,16.42,74.58,India,IN,Karnataka
Gokavaram,Gokavaram,17.2667,81.85,India,IN,Andhra Pradesh
Kalamboli,Kalamboli,19.2333,73.1333,India,IN,Maharashtra
Chak Thāt,Chak That,25.7347,86.034,India,IN,Bihar
Khargāpur,Khargapur,24.823,79.144,India,IN,Madhya Pradesh
Khirpai,Khirpai,22.7,87.62,India,IN,West Bengal
Chik Ballāpur,Chik Ballapur,13.43,77.72,India,IN,Karnataka
Gohadi,Gohadi,26.4328,78.442,India,IN,Madhya Pradesh
Sītāpur,Sitapur,27.57,80.66,India,IN,Uttar Pradesh
Jaggampeta,Jaggampeta,17.1833,82.05,India,IN,Andhra Pradesh
Khagaria,Khagaria,25.5022,86.4671,India,IN,Bihar
Sugaon,Sugaon,26.7317,84.7629,India,IN,Bihar
Ezhamkulam,Ezhamkulam,9.1333,76.7667,India,IN,Kerala
Unnāo,Unnao,26.55,80.49,India,IN,Uttar Pradesh
Deoria,Deoria,26.1791,85.0234,India,IN,Bihar
Nanjanād,Nanjanad,11.3669,76.6415,India,IN,Tamil Nadu
Gātāda,Gatada,18.4144,83.5041,India,IN,Andhra Pradesh
Tirmalgiri,Tirmalgiri,17.427,79.4724,India,IN,Telangana
Nayāgarh,Nayagarh,20.1288,85.0963,India,IN,Odisha
Somandepalle,Somandepalle,14.0078,77.6086,India,IN,Andhra Pradesh
Phirangipuram,Phirangipuram,16.2889,80.2628,India,IN,Andhra Pradesh
Bābai Kalān,Babai Kalan,22.8313,78.6774,India,IN,Madhya Pradesh
Tettu,Tettu,13.6275,78.4322,India,IN,Andhra Pradesh
Ranbīrsinghpura,Ranbirsinghpura,32.6079,74.7293,India,IN,Jammu and Kashmīr
Velampālaiyam,Velampalaiyam,11.1376,77.3106,India,IN,Tamil Nadu
Harihans,Harihans,26.1457,84.3476,India,IN,Bihar
Melmuri,Melmuri,11.1806,76.0167,India,IN,Kerala
Lodhwe,Lodhwe,24.6404,85.2913,India,IN,Bihar
Arani,Arani,13.3346,80.0848,India,IN,Tamil Nadu
Abohar,Abohar,30.1334,74.2001,India,IN,Punjab
Mohana,Mohana,25.9027,77.7715,India,IN,Madhya Pradesh
Miryal,Miryal,17.5661,78.8095,India,IN,Telangana
Bīdar,Bidar,17.912,77.52,India,IN,Karnataka
Morānha,Moranha,27.1874,94.9156,India,IN,Assam
Bargūr,Bargur,12.5429,78.3574,India,IN,Tamil Nadu
Jalakandāpuram,Jalakandapuram,11.6986,77.8776,India,IN,Tamil Nadu
Khaniādhāna,Khaniadhana,25.0298,78.1271,India,IN,Madhya Pradesh
Erravaram,Erravaram,17.5458,82.8433,India,IN,Andhra Pradesh
Valavanūr,Valavanur,11.9205,79.5785,India,IN,Tamil Nadu
Majhua,Majhua,26.014,87.3018,India,IN,Bihar
Mahīnāthpur,Mahinathpur,26.6554,86.0674,India,IN,Bihar
Kalugumalai,Kalugumalai,9.1494,77.7057,India,IN,Tamil Nadu
Simrol,Simrol,22.5387,75.9111,India,IN,Madhya Pradesh
Karankot,Karankot,17.2866,77.5644,India,IN,Telangana
Perket,Perket,18.7942,78.3068,India,IN,Telangana
Mishrikot,Mishrikot,15.2465,75.0567,India,IN,Karnataka
Vālāntaravai,Valantaravai,9.339,78.8871,India,IN,Tamil Nadu
Ajnāla,Ajnala,31.84,74.76,India,IN,Punjab
Pannaipuram,Pannaipuram,9.7908,77.1578,India,IN,Tamil Nadu
Bāsdeopur,Basdeopur,25.3909,86.6821,India,IN,Bihar
Madhurāpur,Madhurapur,25.9456,85.9759,India,IN,Bihar
Kakkalapalle,Kakkalapalle,14.6415,77.5668,India,IN,Andhra Pradesh
Bijni,Bijni,26.4959,90.703,India,IN,Assam
Pakri,Pakri,25.5876,85.158,India,IN,Bihar
Tāwargeri,Tawargeri,15.7668,76.4037,India,IN,Karnataka
Deo,Deo,24.6561,84.4356,India,IN,Bihar
Nedumangād,Nedumangad,8.6033,77.0028,India,IN,Kerala
Kanchanpur,Kanchanpur,24.6096,84.2361,India,IN,Bihar
Ittiva,Ittiva,8.85,76.8833,India,IN,Kerala
Kulu,Kulu,31.95,77.11,India,IN,Himachal Pradesh
Kothia,Kothia,25.7612,84.8811,India,IN,Bihar
Prabhāt Pattan,Prabhat Pattan,21.6407,78.2722,India,IN,Madhya Pradesh
Mullānwāla,Mullanwala,31.0619,74.8228,India,IN,Punjab
Dhorgaon,Dhorgaon,25.9545,86.8933,India,IN,Bihar
Nārnaul,Narnaul,28.0444,76.1056,India,IN,Haryana
Mellacheruvu,Mellacheruvu,16.8173,79.9331,India,IN,Telangana
Kumbhrāj,Kumbhraj,24.3734,77.0484,India,IN,Madhya Pradesh
Rohār,Rohar,25.9917,86.2366,India,IN,Bihar
Chitaldrug,Chitaldrug,14.23,76.4,India,IN,Karnataka
Khirhar,Khirhar,26.5168,85.9618,India,IN,Bihar
Salkhua,Salkhua,25.6677,86.6002,India,IN,Bihar
Leteri,Leteri,24.0598,77.4086,India,IN,Madhya Pradesh
Etah,Etah,27.63,78.67,India,IN,Uttar Pradesh
Gangūru,Ganguru,16.475,80.7411,India,IN,Andhra Pradesh
Hatti Mattūr,Hatti Mattur,14.9435,75.4239,India,IN,Karnataka
Hārua,Harua,24.5257,87.9898,India,IN,West Bengal
Bhadaur,Bhadaur,30.4764,75.3306,India,IN,Punjab
Rāzampeta,Razampeta,14.1954,79.159,India,IN,Andhra Pradesh
Gadag,Gadag,15.4167,75.6167,India,IN,Karnataka
Erumakkuzhi,Erumakkuzhi,9.2833,76.55,India,IN,Kerala
Kāttāgaram,Kattagaram,12.411,78.3153,India,IN,Tamil Nadu
Jaisinghnagar,Jaisinghnagar,23.6858,81.3909,India,IN,Madhya Pradesh
Chīrāla,Chirala,15.8246,80.3521,India,IN,Andhra Pradesh
Tiruvannāmalai,Tiruvannamalai,12.13,79.07,India,IN,Tamil Nadu
Silchar,Silchar,24.82,92.8,India,IN,Assam
Odayārpatti,Odayarpatti,11.6663,78.2144,India,IN,Tamil Nadu
Manalūrpettai,Manalurpettai,12.0079,79.0918,India,IN,Tamil Nadu
Aramangalam,Aramangalam,11.5843,76.0001,India,IN,Kerala
Kaithal,Kaithal,29.8015,76.3998,India,IN,Haryana
Cuddalore,Cuddalore,11.75,79.75,India,IN,Tamil Nadu
Kambaneri Pudukkudi,Kambaneri Pudukkudi,9.0685,77.3795,India,IN,Tamil Nadu
Gunupur,Gunupur,19.08,83.82,India,IN,Odisha
Mādhavaram,Madhavaram,16.89,81.5937,India,IN,Andhra Pradesh
Mallapalli,Mallapalli,9.4461,76.6567,India,IN,Kerala
Mehnājpur,Mehnajpur,25.6722,83.1181,India,IN,Uttar Pradesh
Muddanūru,Muddanuru,14.6667,78.4,India,IN,Andhra Pradesh
Podalakūr,Podalakur,14.3667,79.7333,India,IN,Andhra Pradesh
Perunturuttu,Perunturuttu,9.6333,76.5667,India,IN,Kerala
Parali,Parali,10.8028,76.5585,India,IN,Kerala
Mangrauni,Mangrauni,26.3479,86.0719,India,IN,Bihar
Pattīswaram,Pattiswaram,10.9253,79.3424,India,IN,Tamil Nadu
Rentachintala,Rentachintala,16.5525,79.5533,India,IN,Andhra Pradesh
Gangania,Gangania,25.2395,86.6536,India,IN,Bihar
Charne,Charne,26.1185,87.0754,India,IN,Bihar
Vadakkangara,Vadakkangara,11.0,76.1583,India,IN,Kerala
Koiridih,Koiridih,24.18,86.3,India,IN,Jharkhand
Dhāriwāl,Dhariwal,31.95,75.32,India,IN,Punjab
Alleppey,Alleppey,9.49,76.33,India,IN,Kerala
Thatri,Thatri,33.1453,75.7911,India,IN,Jammu and Kashmīr
Gunri,Gunri,25.6408,84.658,India,IN,Bihar
Pilāppulli,Pilappulli,10.7344,76.7294,India,IN,Kerala
Mudakkiraye,Mudakkiraye,9.95,76.55,India,IN,Kerala
Sendamaram,Sendamaram,9.0648,77.4369,India,IN,Tamil Nadu
Chandralapādu,Chandralapadu,16.715,80.2089,India,IN,Andhra Pradesh
Shillong,Shillong,25.5822,91.8944,India,IN,Meghalaya
Amba Icharua,Amba Icharua,25.614,86.4258,India,IN,Bihar
Sonhauli,Sonhauli,25.5108,86.4707,India,IN,Bihar
Lakhna,Lakhna,25.4532,85.1431,India,IN,Bihar
Pālaiyampatti,Palaiyampatti,9.5392,78.0984,India,IN,Tamil Nadu
Almel,Almel,16.92,76.24,India,IN,Karnataka
Dhauni,Dhauni,24.9901,87.0011,India,IN,Bihar
Tādikonda,Tadikonda,16.4167,80.4542,India,IN,Andhra Pradesh
Manakayi,Manakayi,11.8611,75.5625,India,IN,Kerala
Chākūr,Chakur,18.5131,76.8753,India,IN,Maharashtra
Mohan Eghu,Mohan Eghu,25.4002,86.145,India,IN,Bihar
Mānikkal,Manikkal,8.6544,76.909,India,IN,Kerala
Kīlmangalam,Kilmangalam,10.0933,77.6108,India,IN,Tamil Nadu
Uchti,Uchti,25.9197,86.2544,India,IN,Bihar
Barkot,Barkot,30.82,78.2,India,IN,Uttarakhand
Gondal,Gondal,21.958,70.795,India,IN,Gujarat
Mūkkanūr,Mukkanur,10.2405,76.4162,India,IN,Kerala
Basatpur,Basatpur,26.0011,85.0643,India,IN,Bihar
Rāmnagar Bankat,Ramnagar Bankat,26.7595,84.6122,India,IN,Bihar
Sarsāwa,Sarsawa,30.016,77.4,India,IN,Uttar Pradesh
Telwa,Telwa,25.8796,86.3837,India,IN,Bihar
Kangazha,Kangazha,9.55,76.718,India,IN,Kerala
Balasore,Balasore,21.5033,86.925,India,IN,Odisha
Kolnūr,Kolnur,18.5095,79.426,India,IN,Telangana
Lauālāgaon,Laualagaon,25.494,87.0412,India,IN,Bihar
Elumalai,Elumalai,9.865,77.6992,India,IN,Tamil Nadu
Lakhipur,Lakhipur,26.2897,90.2281,India,IN,Assam
Molakālumuru,Molakalumuru,14.7178,76.7468,India,IN,Karnataka
Soalkuchi,Soalkuchi,26.17,91.57,India,IN,Assam
Nallamadu,Nallamadu,16.8802,81.3549,India,IN,Andhra Pradesh
Bhai Rupa,Bhai Rupa,30.4311,75.2206,India,IN,Punjab
Jasidih,Jasidih,24.5138,86.6458,India,IN,Jharkhand
Domchānch,Domchanch,24.4748,85.6921,India,IN,Jharkhand
Rishivandiyam,Rishivandiyam,11.817,79.1,India,IN,Tamil Nadu
Paragaticherla,Paragaticherla,16.2496,79.9679,India,IN,Andhra Pradesh
Gopichettipālaiyam,Gopichettipalaiyam,11.4549,77.4365,India,IN,Tamil Nadu
Kargil,Kargil,34.5594,76.1256,India,IN,Jammu and Kashmīr
Nandiyālam,Nandiyalam,12.9237,79.2635,India,IN,Tamil Nadu
Rangra,Rangra,25.3803,87.1866,India,IN,Bihar
Kod,Kod,22.885,75.1862,India,IN,Madhya Pradesh
Āgiripalle,Agiripalle,16.6833,80.65,India,IN,Andhra Pradesh
Kāraikkudi,Karaikkudi,10.0735,78.7732,India,IN,Tamil Nadu
Tengampudūr,Tengampudur,8.1158,77.4579,India,IN,Tamil Nadu
Tilothu,Tilothu,24.8051,84.0833,India,IN,Bihar
Dhanwāda,Dhanwada,16.65,77.6667,India,IN,Telangana
Kittūr,Kittur,15.6,74.9,India,IN,Karnataka
Chetichēri,Cheticheri,12.095,75.5451,India,IN,Kerala
Eruvatti,Eruvatti,12.05,75.55,India,IN,Kerala
Hirehāluhosahalli,Hirehaluhosahalli,15.0105,76.836,India,IN,Andhra Pradesh
Sirdala,Sirdala,24.6559,85.4092,India,IN,Bihar
Gorha,Gorha,26.2267,86.9349,India,IN,Bihar
Ghosāi,Ghosai,25.5562,87.0304,India,IN,Bihar
Garot,Garot,24.3234,75.652,India,IN,Madhya Pradesh
Nādol,Nadol,25.367,73.45,India,IN,Rajasthan
Kumārapuram,Kumarapuram,8.2922,77.3215,India,IN,Tamil Nadu
Zahirābād,Zahirabad,17.6814,77.6074,India,IN,Telangana
Holalkere,Holalkere,14.0429,76.185,India,IN,Karnataka
Srikhanda,Srikhanda,23.5981,88.0799,India,IN,West Bengal
Sirnia,Sirnia,25.4903,87.5892,India,IN,Bihar
Tambaram,Tambaram,12.831,80.0459,India,IN,Tamil Nadu
Kolār,Kolar,13.1333,78.1333,India,IN,Karnataka
Jaypul,Jaypul,22.7833,88.5695,India,IN,West Bengal
Wani,Wani,20.0556,78.9533,India,IN,Maharashtra
Binnāguri,Binnaguri,26.7641,89.0558,India,IN,West Bengal
Rājod,Rajod,22.9501,75.064,India,IN,Madhya Pradesh
Undavalli,Undavalli,16.4957,80.58,India,IN,Andhra Pradesh
Indūrti,Indurti,18.2233,79.1355,India,IN,Telangana
Shrīrāmpur,Shrirampur,22.75,88.34,India,IN,West Bengal
Takhatgarh,Takhatgarh,25.33,73.0,India,IN,Rajasthan
Kanhauli Manohar,Kanhauli Manohar,25.9755,84.6853,India,IN,Bihar
Raita,Raita,32.5495,76.239,India,IN,Himachal Pradesh
Beltangadi,Beltangadi,12.9795,75.2699,India,IN,Karnataka
Attūr,Attur,8.3224,77.2558,India,IN,Tamil Nadu
Kalas,Kalas,15.0981,75.4067,India,IN,Karnataka
Itāhri,Itahri,25.313,86.5459,India,IN,Bihar
Aruvāpalam,Aruvapalam,9.1833,76.85,India,IN,Kerala
Chotāla,Chotala,29.7808,74.5226,India,IN,Haryana
Panna,Panna,24.27,80.17,India,IN,Madhya Pradesh
Ganeshpur,Ganeshpur,25.7678,87.3587,India,IN,Bihar
Ghogardīha,Ghogardiha,26.2799,86.47,India,IN,Bihar
Pasupatikovil,Pasupatikovil,10.8893,79.1795,India,IN,Tamil Nadu
Devadānappatti,Devadanappatti,10.1467,77.6439,India,IN,Tamil Nadu
Dholbāja,Dholbaja,26.2674,87.2761,India,IN,Bihar
Maghar,Maghar,26.76,83.13,India,IN,Uttar Pradesh
Basāpatna,Basapatna,15.4302,76.4869,India,IN,Karnataka
Sirpur,Sirpur,19.4833,79.6,India,IN,Telangana
Chuhal,Chuhal,31.595,75.9684,India,IN,Punjab
Mālingaon,Malingaon,26.356,87.9614,India,IN,Bihar
Pokaran,Pokaran,26.92,71.92,India,IN,Rajasthan
Dumra,Dumra,26.5671,85.5204,India,IN,Bihar
Unhel,Unhel,23.3379,75.5593,India,IN,Madhya Pradesh
Sendurai,Sendurai,10.3934,78.2517,India,IN,Tamil Nadu
Baharu,Baharu,22.204,88.4283,India,IN,West Bengal
Khamaria,Khamaria,23.2129,80.0313,India,IN,Madhya Pradesh
Binka,Binka,21.0263,83.812,India,IN,Odisha
Tohāna,Tohana,29.7,75.9,India,IN,Haryana
Devgadh Bāriya,Devgadh Bariya,22.7022,73.915,India,IN,Gujarat
Dinapore,Dinapore,25.6225,85.0417,India,IN,Bihar
Bābai,Babai,22.7026,77.9349,India,IN,Madhya Pradesh
Jakkampālaiyam,Jakkampalaiyam,10.5264,77.2884,India,IN,Tamil Nadu
Panniperumthalai,Panniperumthalai,10.6986,76.6875,India,IN,Kerala
Palera,Palera,25.0201,79.2282,India,IN,Madhya Pradesh
Nawalgarh,Nawalgarh,27.8458,75.268,India,IN,Rajasthan
Bankra,Bankra,22.63,88.3,India,IN,West Bengal
Lucknow,Lucknow,26.85,80.95,India,IN,Uttar Pradesh
Anantapalle,Anantapalle,16.9767,81.4442,India,IN,Andhra Pradesh
Tevāram,Tevaram,9.8967,77.2809,India,IN,Tamil Nadu
Perūru,Peruru,14.3503,77.3497,India,IN,Andhra Pradesh
Bholsar,Bholsar,25.2133,87.2147,India,IN,Bihar
Aurāhi,Aurahi,26.1895,87.3372,India,IN,Bihar
Ottūr,Ottur,8.7167,76.7667,India,IN,Kerala
Hārij,Harij,23.7,71.9,India,IN,Gujarat
Livinjipuram,Livinjipuram,8.1535,77.5719,India,IN,Tamil Nadu
Fatipura,Fatipura,22.8383,74.2313,India,IN,Madhya Pradesh
Ottakkadai,Ottakkadai,9.958,78.1886,India,IN,Tamil Nadu
Sorada,Sorada,19.7608,84.43,India,IN,Odisha
Kusugal,Kusugal,15.3667,75.2167,India,IN,Karnataka
Batāla,Batala,31.8186,75.2028,India,IN,Punjab
Nisarpur,Nisarpur,22.1088,74.8078,India,IN,Madhya Pradesh
Kollūru,Kolluru,16.1847,80.7961,India,IN,Andhra Pradesh
Oruvadālkotta,Oruvadalkotta,8.4778,77.1347,India,IN,Kerala
Rāmewādi,Ramewadi,16.0333,74.35,India,IN,Maharashtra
Kuttyādi,Kuttyadi,11.6542,75.7539,India,IN,Kerala
Pādarti,Padarti,15.469,80.183,India,IN,Andhra Pradesh
Rāiganj,Raiganj,25.62,88.12,India,IN,West Bengal
Jaitpura,Jaitpura,26.9231,75.808,India,IN,Rajasthan
Bhawānīpur,Bhawanipur,26.4361,84.7356,India,IN,Bihar
Hunasamaranhalli,Hunasamaranhalli,13.1435,77.62,India,IN,Karnataka
Birhana,Birhana,25.4489,85.7054,India,IN,Bihar
Assamannur,Assamannur,10.1129,76.5517,India,IN,Kerala
Pohādi,Pohadi,26.0809,86.2831,India,IN,Bihar
